Date,Station_Name,Product_Category,Shift,Supervisor,Weekday,Product,Quantity,Unit_Price,Revenue,Month_Name,Month_Number,Quarter,,
21/02/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,LPG (kg),1612,₦850,"₦1,370,200",February,2,1,,
22/02/2025,Iwaya,Automotive Fuel,Morning,Mr John,Saturday,AGO,12233,₦750,"₦9,174,750",February,2,1,,
22/02/2025,Iwaya,Automotive Fuel,Morning,Mr John,Saturday,PMS,29744,₦650,"₦19,333,600",February,2,1,,
22/02/2025,Iwaya,Automotive Fuel,Morning,Mr John,Saturday,Lubricant,559,"₦2,000","₦1,118,000",February,2,1,,
22/02/2025,Iwaya,Automotive Fuel,Morning,Mr John,Saturday,Diesel,19882,₦820,"₦16,303,240",February,2,1,,
22/02/2025,Iwaya,Automotive Fuel,Morning,Mr John,Saturday,LPG (kg),1053,₦850,"₦895,050",February,2,1,,
23/02/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,AGO,14516,₦750,"₦10,887,000",February,2,1,,
23/02/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,PMS,10908,₦650,"₦7,090,200",February,2,1,,
23/02/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,Lubricant,1087,"₦2,000","₦2,174,000",February,2,1,,
23/02/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,Diesel,18957,₦820,"₦15,544,740",February,2,1,,
23/02/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,LPG (kg),1315,₦850,"₦1,117,750",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Night,Mrs Chika,Monday,AGO,11014,₦750,"₦8,260,500",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Night,Mrs Chika,Monday,PMS,10633,₦650,"₦6,911,450",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Night,Mrs Chika,Monday,Lubricant,1173,"₦2,000","₦2,346,000",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Night,Mrs Chika,Monday,Diesel,17727,₦820,"₦14,536,140",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Night,Mrs Chika,Monday,LPG (kg),1417,₦850,"₦1,204,450",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Tuesday,AGO,8049,₦750,"₦6,036,750",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Tuesday,PMS,22951,₦650,"₦14,918,150",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Tuesday,Lubricant,1247,"₦2,000","₦2,494,000",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Tuesday,Diesel,15003,₦820,"₦12,302,460",February,2,1,,
25/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Tuesday,LPG (kg),1411,₦850,"₦1,199,350",February,2,1,,
26/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Wednesday,AGO,8469,₦750,"₦6,351,750",February,2,1,,
26/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Wednesday,PMS,11025,₦650,"₦7,166,250",February,2,1,,
26/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Wednesday,Lubricant,1143,"₦2,000","₦2,286,000",February,2,1,,
26/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Wednesday,Diesel,15261,₦820,"₦12,514,020",February,2,1,,
26/02/2025,Maryland,Automotive Fuel,Morning,Mr John,Wednesday,LPG (kg),1736,₦850,"₦1,475,600",February,2,1,,
27/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,AGO,9626,₦750,"₦7,219,500",February,2,1,,
27/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,PMS,26193,₦650,"₦17,025,450",February,2,1,,
27/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,Lubricant,859,"₦2,000","₦1,718,000",February,2,1,,
27/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,Diesel,14758,₦820,"₦12,101,560",February,2,1,,
27/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,LPG (kg),1300,₦850,"₦1,105,000",February,2,1,,
28/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,AGO,6169,₦750,"₦4,626,750",February,2,1,,
28/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,PMS,17292,₦650,"₦11,239,800",February,2,1,,
28/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,Lubricant,1032,"₦2,000","₦2,064,000",February,2,1,,
28/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,Diesel,12706,₦820,"₦10,418,920",February,2,1,,
28/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,LPG (kg),1638,₦850,"₦1,392,300",February,2,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Saturday,AGO,8269,₦750,"₦6,201,750",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Saturday,PMS,14506,₦650,"₦9,428,900",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Saturday,Lubricant,1032,"₦2,000","₦2,064,000",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Saturday,Diesel,18598,₦820,"₦15,250,360",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Saturday,LPG (kg),2233,₦850,"₦1,898,050",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,AGO,5090,₦750,"₦3,817,500",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,PMS,27573,₦650,"₦17,922,450",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,Lubricant,1197,"₦2,000","₦2,394,000",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,Diesel,15893,₦820,"₦13,032,260",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,LPG (kg),2435,₦850,"₦2,069,750",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr John,Monday,AGO,10384,₦750,"₦7,788,000",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr John,Monday,PMS,20739,₦650,"₦13,480,350",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr John,Monday,Lubricant,622,"₦2,000","₦1,244,000",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr John,Monday,Diesel,16817,₦820,"₦13,789,940",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr John,Monday,LPG (kg),1046,₦850,"₦889,100",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Night,Mr John,Tuesday,AGO,8724,₦750,"₦6,543,000",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Night,Mr John,Tuesday,PMS,27610,₦650,"₦17,946,500",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Night,Mr John,Tuesday,Lubricant,560,"₦2,000","₦1,120,000",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Night,Mr John,Tuesday,Diesel,14158,₦820,"₦11,609,560",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Night,Mr John,Tuesday,LPG (kg),1149,₦850,"₦976,650",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,AGO,8110,₦750,"₦6,082,500",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,PMS,29041,₦650,"₦18,876,650",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,Lubricant,552,"₦2,000","₦1,104,000",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,Diesel,18237,₦820,"₦14,954,340",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,LPG (kg),1395,₦850,"₦1,185,750",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Morning,Mr John,Thursday,AGO,5293,₦750,"₦3,969,750",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Morning,Mr John,Thursday,PMS,14538,₦650,"₦9,449,700",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Morning,Mr John,Thursday,Lubricant,867,"₦2,000","₦1,734,000",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Morning,Mr John,Thursday,Diesel,8667,₦820,"₦7,106,940",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Morning,Mr John,Thursday,LPG (kg),2986,₦850,"₦2,538,100",March,3,1,,
07/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Friday,AGO,9308,₦750,"₦6,981,000",March,3,1,,
07/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Friday,PMS,21375,₦650,"₦13,893,750",March,3,1,,
07/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Friday,Lubricant,526,"₦2,000","₦1,052,000",March,3,1,,
07/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Friday,Diesel,9300,₦820,"₦7,626,000",March,3,1,,
07/03/2025,Maryland,Automotive Fuel,Morning,Mr John,Friday,LPG (kg),2855,₦850,"₦2,426,750",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Saturday,AGO,6377,₦750,"₦4,782,750",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Saturday,PMS,16611,₦650,"₦10,797,150",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Saturday,Lubricant,762,"₦2,000","₦1,524,000",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Saturday,Diesel,18550,₦820,"₦15,211,000",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Saturday,LPG (kg),1249,₦850,"₦1,061,650",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Sunday,AGO,13723,₦750,"₦10,292,250",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Sunday,PMS,28303,₦650,"₦18,396,950",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Sunday,Lubricant,1415,"₦2,000","₦2,830,000",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Sunday,Diesel,13842,₦820,"₦11,350,440",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Sunday,LPG (kg),2021,₦850,"₦1,717,850",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Monday,AGO,5722,₦750,"₦4,291,500",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Monday,PMS,19349,₦650,"₦12,576,850",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Monday,Lubricant,1435,"₦2,000","₦2,870,000",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Monday,Diesel,18354,₦820,"₦15,050,280",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Miss Ada,Monday,LPG (kg),1694,₦850,"₦1,439,900",March,3,1,,
11/03/2025,Idimu,Lubricant,Morning,Miss Ada,Tuesday,AGO,7139,₦750,"₦5,354,250",March,3,1,,
11/03/2025,Idimu,Lubricant,Morning,Miss Ada,Tuesday,PMS,20137,₦650,"₦13,089,050",March,3,1,,
11/03/2025,Idimu,Lubricant,Morning,Miss Ada,Tuesday,Lubricant,1267,"₦2,000","₦2,534,000",March,3,1,,
11/03/2025,Idimu,Lubricant,Morning,Miss Ada,Tuesday,Diesel,19394,₦820,"₦15,903,080",March,3,1,,
11/03/2025,Idimu,Lubricant,Morning,Miss Ada,Tuesday,LPG (kg),1583,₦850,"₦1,345,550",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,AGO,10144,₦750,"₦7,608,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,PMS,23916,₦650,"₦15,545,400",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,Lubricant,1192,"₦2,000","₦2,384,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,Diesel,8021,₦820,"₦6,577,220",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,LPG (kg),1339,₦850,"₦1,138,150",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Thursday,AGO,9854,₦750,"₦7,390,500",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Thursday,PMS,13701,₦650,"₦8,905,650",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Thursday,Lubricant,1180,"₦2,000","₦2,360,000",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Thursday,Diesel,11765,₦820,"₦9,647,300",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Thursday,LPG (kg),2689,₦850,"₦2,285,650",March,3,1,,
14/03/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Friday,AGO,8935,₦750,"₦6,701,250",March,3,1,,
14/03/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Friday,PMS,25086,₦650,"₦16,305,900",March,3,1,,
14/03/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Friday,Lubricant,676,"₦2,000","₦1,352,000",March,3,1,,
14/03/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Friday,Diesel,13208,₦820,"₦10,830,560",March,3,1,,
14/03/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Friday,LPG (kg),2163,₦850,"₦1,838,550",March,3,1,,
15/03/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,AGO,10478,₦750,"₦7,858,500",March,3,1,,
15/03/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,PMS,20708,₦650,"₦13,460,200",March,3,1,,
15/03/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,Lubricant,1485,"₦2,000","₦2,970,000",March,3,1,,
15/03/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,Diesel,15504,₦820,"₦12,713,280",March,3,1,,
15/03/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Saturday,LPG (kg),2192,₦850,"₦1,863,200",March,3,1,,
16/03/2025,Maryland,Lubricant,Night,Miss Ada,Sunday,AGO,10468,₦750,"₦7,851,000",March,3,1,,
16/03/2025,Maryland,Lubricant,Night,Miss Ada,Sunday,PMS,26491,₦650,"₦17,219,150",March,3,1,,
16/03/2025,Maryland,Lubricant,Night,Miss Ada,Sunday,Lubricant,1183,"₦2,000","₦2,366,000",March,3,1,,
16/03/2025,Maryland,Lubricant,Night,Miss Ada,Sunday,Diesel,9385,₦820,"₦7,695,700",March,3,1,,
16/03/2025,Maryland,Lubricant,Night,Miss Ada,Sunday,LPG (kg),1865,₦850,"₦1,585,250",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Afternoon,Mr John,Monday,AGO,12380,₦750,"₦9,285,000",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Afternoon,Mr John,Monday,PMS,16851,₦650,"₦10,953,150",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Afternoon,Mr John,Monday,Lubricant,1249,"₦2,000","₦2,498,000",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Afternoon,Mr John,Monday,Diesel,18175,₦820,"₦14,903,500",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Afternoon,Mr John,Monday,LPG (kg),1332,₦850,"₦1,132,200",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Mr John,Tuesday,AGO,13761,₦750,"₦10,320,750",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Mr John,Tuesday,PMS,26494,₦650,"₦17,221,100",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Mr John,Tuesday,Lubricant,682,"₦2,000","₦1,364,000",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Mr John,Tuesday,Diesel,11277,₦820,"₦9,247,140",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Mr John,Tuesday,LPG (kg),2639,₦850,"₦2,243,150",March,3,1,,
19/03/2025,Maryland,Lubricant,Afternoon,Miss Ada,Wednesday,AGO,8596,₦750,"₦6,447,000",March,3,1,,
19/03/2025,Maryland,Lubricant,Afternoon,Miss Ada,Wednesday,PMS,24825,₦650,"₦16,136,250",March,3,1,,
19/03/2025,Maryland,Lubricant,Afternoon,Miss Ada,Wednesday,Lubricant,834,"₦2,000","₦1,668,000",March,3,1,,
19/03/2025,Maryland,Lubricant,Afternoon,Miss Ada,Wednesday,Diesel,17534,₦820,"₦14,377,880",March,3,1,,
19/03/2025,Maryland,Lubricant,Afternoon,Miss Ada,Wednesday,LPG (kg),1188,₦850,"₦1,009,800",March,3,1,,
20/03/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Thursday,AGO,5591,₦750,"₦4,193,250",March,3,1,,
20/03/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Thursday,PMS,11985,₦650,"₦7,790,250",March,3,1,,
20/03/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Thursday,Lubricant,937,"₦2,000","₦1,874,000",March,3,1,,
20/03/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Thursday,Diesel,17441,₦820,"₦14,301,620",March,3,1,,
20/03/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Thursday,LPG (kg),2708,₦850,"₦2,301,800",March,3,1,,
21/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Friday,AGO,5390,₦750,"₦4,042,500",March,3,1,,
21/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Friday,PMS,14993,₦650,"₦9,745,450",March,3,1,,
21/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Friday,Lubricant,1324,"₦2,000","₦2,648,000",March,3,1,,
21/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Friday,Diesel,12604,₦820,"₦10,335,280",March,3,1,,
21/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Friday,LPG (kg),1695,₦850,"₦1,440,750",March,3,1,,
22/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Saturday,AGO,14842,₦750,"₦11,131,500",March,3,1,,
22/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Saturday,PMS,20112,₦650,"₦13,072,800",March,3,1,,
22/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Saturday,Lubricant,1425,"₦2,000","₦2,850,000",March,3,1,,
22/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Saturday,Diesel,15619,₦820,"₦12,807,580",March,3,1,,
22/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Saturday,LPG (kg),2180,₦850,"₦1,853,000",March,3,1,,
23/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Sunday,AGO,14091,₦750,"₦10,568,250",March,3,1,,
23/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Sunday,PMS,27947,₦650,"₦18,165,550",March,3,1,,
23/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Sunday,Lubricant,549,"₦2,000","₦1,098,000",March,3,1,,
23/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Sunday,Diesel,14319,₦820,"₦11,741,580",March,3,1,,
23/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Sunday,LPG (kg),2046,₦850,"₦1,739,100",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Morning,Mr John,Monday,AGO,7284,₦750,"₦5,463,000",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Morning,Mr John,Monday,PMS,25173,₦650,"₦16,362,450",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Morning,Mr John,Monday,Lubricant,1356,"₦2,000","₦2,712,000",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Morning,Mr John,Monday,Diesel,15424,₦820,"₦12,647,680",March,3,1,,
24/03/2025,Iwaya,Cooking Gas,Morning,Mr John,Monday,LPG (kg),1437,₦850,"₦1,221,450",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Tuesday,AGO,7572,₦750,"₦5,679,000",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Tuesday,PMS,26343,₦650,"₦17,122,950",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Tuesday,Lubricant,823,"₦2,000","₦1,646,000",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Tuesday,Diesel,19237,₦820,"₦15,774,340",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Tuesday,LPG (kg),2500,₦850,"₦2,125,000",March,3,1,,
26/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,AGO,6188,₦750,"₦4,641,000",March,3,1,,
26/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,PMS,25910,₦650,"₦16,841,500",March,3,1,,
26/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,Lubricant,942,"₦2,000","₦1,884,000",March,3,1,,
26/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,Diesel,13481,₦820,"₦11,054,420",March,3,1,,
26/03/2025,Idimu,Automotive Fuel,Afternoon,Mr John,Wednesday,LPG (kg),2216,₦850,"₦1,883,600",March,3,1,,
27/03/2025,Iwaya,Cooking Gas,Night,Mrs Chika,Thursday,AGO,13657,₦750,"₦10,242,750",March,3,1,,
27/03/2025,Iwaya,Cooking Gas,Night,Mrs Chika,Thursday,PMS,11568,₦650,"₦7,519,200",March,3,1,,
27/03/2025,Iwaya,Cooking Gas,Night,Mrs Chika,Thursday,Lubricant,675,"₦2,000","₦1,350,000",March,3,1,,
27/03/2025,Iwaya,Cooking Gas,Night,Mrs Chika,Thursday,Diesel,12289,₦820,"₦10,076,980",March,3,1,,
27/03/2025,Iwaya,Cooking Gas,Night,Mrs Chika,Thursday,LPG (kg),1390,₦850,"₦1,181,500",March,3,1,,
28/03/2025,Maryland,Cooking Gas,Night,Mrs Chika,Friday,AGO,6335,₦750,"₦4,751,250",March,3,1,,
28/03/2025,Maryland,Cooking Gas,Night,Mrs Chika,Friday,PMS,18207,₦650,"₦11,834,550",March,3,1,,
28/03/2025,Maryland,Cooking Gas,Night,Mrs Chika,Friday,Lubricant,1455,"₦2,000","₦2,910,000",March,3,1,,
28/03/2025,Maryland,Cooking Gas,Night,Mrs Chika,Friday,Diesel,17637,₦820,"₦14,462,340",March,3,1,,
28/03/2025,Maryland,Cooking Gas,Night,Mrs Chika,Friday,LPG (kg),1214,₦850,"₦1,031,900",March,3,1,,
29/03/2025,Idimu,Cooking Gas,Morning,Mrs Chika,Saturday,AGO,7551,₦750,"₦5,663,250",March,3,1,,
29/03/2025,Idimu,Cooking Gas,Morning,Mrs Chika,Saturday,PMS,20575,₦650,"₦13,373,750",March,3,1,,
29/03/2025,Idimu,Cooking Gas,Morning,Mrs Chika,Saturday,Lubricant,1101,"₦2,000","₦2,202,000",March,3,1,,
29/03/2025,Idimu,Cooking Gas,Morning,Mrs Chika,Saturday,Diesel,17808,₦820,"₦14,602,560",March,3,1,,
29/03/2025,Idimu,Cooking Gas,Morning,Mrs Chika,Saturday,LPG (kg),1257,₦850,"₦1,068,450",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Night,Mr John,Sunday,AGO,9877,₦750,"₦7,407,750",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Night,Mr John,Sunday,PMS,12428,₦650,"₦8,078,200",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Night,Mr John,Sunday,Lubricant,1181,"₦2,000","₦2,362,000",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Night,Mr John,Sunday,Diesel,19528,₦820,"₦16,012,960",March,3,1,,
30/03/2025,Iwaya,Cooking Gas,Night,Mr John,Sunday,LPG (kg),2316,₦850,"₦1,968,600",March,3,1,,
31/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Monday,AGO,12143,₦750,"₦9,107,250",March,3,1,,
31/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Monday,PMS,23796,₦650,"₦15,467,400",March,3,1,,
31/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Monday,Lubricant,584,"₦2,000","₦1,168,000",March,3,1,,
31/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Monday,Diesel,11554,₦820,"₦9,474,280",March,3,1,,
31/03/2025,Maryland,Automotive Fuel,Morning,Miss Ada,Monday,LPG (kg),2027,₦850,"₦1,722,950",March,3,1,,
01/01/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Wednesday,AGO,6317,₦750,"₦4,737,750",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Wednesday,PMS,27833,₦650,"₦18,091,450",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Wednesday,Lubricant,567,"₦2,000","₦1,134,000",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Wednesday,Diesel,14480,₦820,"₦11,873,600",January,1,1,,
01/01/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Wednesday,LPG (kg),2417,₦850,"₦2,054,450",January,1,1,,
02/01/2025,Iwaya,Cooking Gas,Night,Mr John,Thursday,AGO,7816,₦750,"₦5,862,000",January,1,1,,
02/01/2025,Iwaya,Cooking Gas,Night,Mr John,Thursday,PMS,26981,₦650,"₦17,537,650",January,1,1,,
02/01/2025,Iwaya,Cooking Gas,Night,Mr John,Thursday,Lubricant,917,"₦2,000","₦1,834,000",January,1,1,,
02/01/2025,Iwaya,Cooking Gas,Night,Mr John,Thursday,Diesel,17617,₦820,"₦14,445,940",January,1,1,,
02/01/2025,Iwaya,Cooking Gas,Night,Mr John,Thursday,LPG (kg),2258,₦850,"₦1,919,300",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Night,Mrs Chika,Friday,AGO,9041,₦750,"₦6,780,750",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Night,Mrs Chika,Friday,PMS,25061,₦650,"₦16,289,650",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Night,Mrs Chika,Friday,Lubricant,686,"₦2,000","₦1,372,000",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Night,Mrs Chika,Friday,Diesel,15513,₦820,"₦12,720,660",January,1,1,,
03/01/2025,Maryland,Automotive Fuel,Night,Mrs Chika,Friday,LPG (kg),2974,₦850,"₦2,527,900",January,1,1,,
04/01/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Saturday,AGO,12033,₦750,"₦9,024,750",January,1,1,,
04/01/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Saturday,PMS,24100,₦650,"₦15,665,000",January,1,1,,
04/01/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Saturday,Lubricant,558,"₦2,000","₦1,116,000",January,1,1,,
04/01/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Saturday,Diesel,19808,₦820,"₦16,242,560",January,1,1,,
